CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
3877-JRJIP,1,1,0.7506300339399335,High Risk,4017,Medium Value,3015.2808463367132,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,59.85,59.85
7130-VTEWQ,1,1,0.7194348444769856,High Risk,4174,Medium Value,3002.921040846938,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,8,Month-to-month,Fiber optic,Electronic check,75.75,606.25
5628-FCGYG,0,1,0.6443853491602543,High Risk,4649,Medium Value,2995.747488246022,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,21,Month-to-month,Fiber optic,Electronic check,84.1,1737.45
1902-XBTFB,1,1,0.5462631950679875,Medium Risk,5438,High Value,2970.579254779716,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,22,Month-to-month,Fiber optic,Electronic check,89.4,2001.5
2985-FMWYF,0,1,0.609126379089531,High Risk,4861,Medium Value,2960.9633287542106,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,23,Month-to-month,Fiber optic,Electronic check,93.5,2341.55
8778-LMWTJ,0,1,0.5118530827300998,Medium Risk,5770,High Value,2953.392287352676,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,9,Month-to-month,Fiber optic,Electronic check,74.85,708.2
8785-CJSHH,0,0,0.4749974483702235,Medium Risk,6213,High Value,2951.1591467241988,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,60,Month-to-month,Fiber optic,Electronic check,99.8,5985.75
8739-WWKDU,1,1,0.60777336664118,High Risk,4849,Medium Value,2947.0930548430815,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,25,Month-to-month,Fiber optic,Electronic check,89.5,2196.15
3365-SAIGS,0,1,0.5267591512433241,Medium Risk,5564,High Value,2930.887917517855,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,17,Month-to-month,Fiber optic,Electronic check,83.55,1329.15
9992-UJOEL,0,0,0.4978081662132636,Medium Risk,5870,High Value,2922.1339356718577,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Mailed check,50.3,92.75
6338-AVWCY,1,1,0.6133040161255182,High Risk,4710,Medium Value,2888.6619159511906,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,DSL,Mailed check,40.15,130.75
8445-DNBAE,0,1,0.5175207297500383,Medium Risk,5523,High Value,2858.2669904094614,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,50.05,50.05
0004-TLHLJ,1,1,0.6346184575182062,High Risk,4479,Medium Value,2842.456071224046,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,73.9,280.85
9962-BFPDU,0,0,0.4887402164492964,Medium Risk,5811,High Value,2840.0693977868614,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,20.05,20.05
7952-OBOYL,0,1,0.6914738947067136,High Risk,4096,Medium Value,2832.277072718699,High,Month-to-month contract; Short tenure; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,3,Month-to-month,Fiber optic,Mailed check,89.85,244.45
8992-CEUEN,0,1,0.552705647824314,Medium Risk,5084,High Value,2809.9555135388123,High,Month-to-month contract; Short tenure; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Trigger new-customer onboarding outreach,1,Month-to-month,No,Electronic check,18.85,18.85
4873-ILOLJ,1,1,0.5053773527503186,Medium Risk,5546,High Value,2802.822798353267,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,24,Month-to-month,Fiber optic,Electronic check,90.35,2238.5
9508-ILZDG,0,1,0.5137794832540754,Medium Risk,5425,High Value,2787.253696653359,High,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,34,Month-to-month,Fiber optic,Electronic check,96.35,3190.25
8873-GLDMH,0,1,0.6565637388185681,High Risk,4220,Medium Value,2770.6989778143575,High,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,6,Month-to-month,Fiber optic,Mailed check,73.85,401.3
1310-QRITU,0,0,0.4713715437016123,Medium Risk,5877,High Value,2770.2505623343754,High,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,18,Month-to-month,DSL,Electronic check,50.3,913.3
1471-GIQKQ,0,1,0.5263538995973986,Medium Risk,5230,High Value,2752.830894894395,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,49.95,49.95
5419-KLXBN,1,0,0.4674569400890661,Medium Risk,5853,High Value,2736.025470341304,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,25,Month-to-month,Fiber optic,Bank transfer (automatic),89.15,2257.75
6712-OAWRH,1,1,0.5244121090578201,Medium Risk,5154,High Value,2702.820010084005,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,26,Month-to-month,Fiber optic,Electronic check,91.25,2351.8
6899-PPEEA,1,1,0.6028525041315694,High Risk,4448,Medium Value,2681.487938377221,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,37,Month-to-month,Fiber optic,Electronic check,96.55,3580.3
2227-JRSJX,0,1,0.5032192848509989,Medium Risk,5324,High Value,2679.139472546718,High,Month-to-month contract; Fiber optic service; No online security; High monthly charges,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,21,Month-to-month,Fiber optic,Bank transfer (automatic),99.15,1956.4
0310-MVLET,1,0,0.4749974483702235,Medium Risk,5612,High Value,2665.6856802536945,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,61,Month-to-month,Fiber optic,Electronic check,99.15,6010.05
2325-NBPZG,0,1,0.5182847941272003,Medium Risk,5125,High Value,2656.2095699019014,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,Fiber optic,Electronic check,74.55,233.65
4208-UFFGW,1,0,0.4492333830388466,Medium Risk,5900,High Value,2650.476959929195,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Mailed check,44.95,85.15
5759-RCVCB,1,0,0.4857203275625896,Medium Risk,5450,High Value,2647.175785216113,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,DSL,Credit card (automatic),35.2,108.95
1895-QTKDO,0,0,0.4613938756693216,Medium Risk,5684,High Value,2622.562789304424,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Credit card (automatic),43.95,43.95
2955-BJZHG,1,1,0.5041260219549561,Medium Risk,5174,High Value,2608.348037594943,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,17,Month-to-month,Fiber optic,Electronic check,80.85,1400.85
0388-EOPEX,1,1,0.6017022899770548,High Risk,4263,Medium Value,2565.0568621721845,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,74.4,139.4
0256-LTHVJ,1,0,0.4925924686256842,Medium Risk,5201,High Value,2561.9734293221836,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,28,Month-to-month,Fiber optic,Electronic check,81.05,2227.1
8650-RHRKE,1,1,0.6083583576111256,High Risk,4207,Medium Value,2559.3636104700054,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,DSL,Electronic check,29.65,118.5
7861-UVUFT,1,1,0.635104534152519,High Risk,4003,Medium Value,2542.3234502125333,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,15,Month-to-month,Fiber optic,Electronic check,84.3,1308.4
